app_pkg,arpu,click_num,country_code,data_date,fill_num,imp_uv,lc,placement_id,request_num,revenue,show_num,uv
com.ehawk.antivirus.applock.wifi,0.03,7,VE,2019-01-24,90,15,,147867,90,0.01732,24,64
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,9,3,,139233,9,0.0,3,7
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,107,14,,148721,107,0.0,22,85
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,16,4,,150651,16,0.0,4,17
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,201,19,,150988,201,0.0,27,181
com.ehawk.antivirus.applock.wifi,0.0,1,VE,2019-01-24,261,32,,150654,261,0.0006,43,222
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,1,0,,149349,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,134,32,,150647,134,0.0,38,113
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,79,8,,150638,79,0.0,11,73
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,1,0,,149337,1,0.0,0,0
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,75,8,,148719,75,0.0,12,61
com.ehawk.antivirus.applock.wifi,0.0,2,VE,2019-01-24,329,86,,150986,329,0.0012,109,271
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,78,18,,148722,78,0.0,24,61
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,1,0,,149351,1,0.0,0,1
com.ehawk.antivirus.applock.wifi,0.0,0,VE,2019-01-24,27,0,,149345,27,0.0,0,23
com.ehawk.antivirus.applock.wifi,0.0,1,VE,2019-01-24,465,48,,150640,465,0.0006,57,365
